quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
MAX,ArabicDigit,100,0.37,0.36,0.006999999999999999,0.00018909999926108867
MAX,ArabicDigit,100,0.42,0.43,0.009,0.00018940000154543668
MAX,ArabicDigit,100,0.47,0.47,0.014000000000000002,0.00018869999621529132
MAX,ArabicDigit,100,0.53,0.53,0.009,0.000189200000022538
MAX,ArabicDigit,100,0.58,0.58,0.011,0.00019069999689236283
MAX,ArabicDigit,100,0.63,0.62,0.006999999999999999,0.00019070000416832045
MAX,ArabicDigit,100,0.68,0.66,0.011,0.0001880999989225529
MAX,ArabicDigit,100,0.74,0.74,0.008,0.0001905999961309135
MAX,ArabicDigit,100,0.79,0.77,0.006,0.0001940000001923181
MAX,ArabicDigit,100,0.84,0.84,0.012,0.00018959999579237774
MAX,ArabicDigit,100,0.89,0.88,0.005,0.00019029999384656549
MAX,ArabicDigit,100,0.95,0.97,0.006,0.00019120000069960952
MAX,ArabicDigit,100,1.0,1.0,0.002,0.0001883000004454516
MAX,BNG,100,0.0,0.01,0.004,0.0001894999950309284
MAX,BNG,100,0.05,0.05,0.021,0.00019210000027669594
MAX,BNG,100,0.11,0.13,0.01,0.00018989999807672575
MAX,BNG,100,0.16,0.15,0.012,0.0001847000021371059
MAX,BNG,100,0.21,0.21,0.012,0.00018770000315271318
MAX,BNG,100,0.26,0.24,0.011000000000000001,0.0001919999995152466
MAX,BNG,100,0.32,0.31,0.014000000000000002,0.00019470000552246347
MAX,BNG,100,0.37,0.36,0.019,0.0001973000034922734
MAX,BNG,100,0.42,0.42,0.005,0.00019710000196937472
MAX,BNG,100,0.47,0.48,0.006999999999999999,0.00019549999706214294
MAX,BNG,100,0.53,0.53,0.014000000000000002,0.00019279999833088368
MAX,BNG,100,0.58,0.59,0.009,0.0001908999984152615
MAX,BNG,100,0.63,0.61,0.018000000000000002,0.00019099999917671084
MAX,BNG,100,0.68,0.69,0.006,0.0001934000028995797
MAX,BNG,100,0.74,0.75,0.011000000000000001,0.00018899999849963933
MAX,BNG,100,0.79,0.8,0.006,0.00019289999909233302
MAX,BNG,100,0.84,0.86,0.009999999999999998,0.00019180000526830554
MAX,BNG,100,0.89,0.89,0.009,0.00019120000069960952
MAX,BNG,100,0.95,0.95,0.006,0.00019250000332249328
MAX,BNG,100,1.0,1.0,0.004,0.00018489999638404697
MAX,HTRU,100,0.0,0.0,0.012,0.00019350000366102904
MAX,HTRU,100,0.05,0.05,0.031000000000000007,0.00019220000103814527
MAX,HTRU,100,0.11,0.1,0.022,0.00019189999875379726
MAX,HTRU,100,0.16,0.11,0.027000000000000003,0.00019359999714652076
MAX,HTRU,100,0.21,0.21,0.024,0.0001916999972308986
MAX,HTRU,100,0.26,0.3,0.028000000000000004,0.00019809999503195286
MAX,HTRU,100,0.32,0.3,0.026000000000000002,0.0001965000046766363
MAX,HTRU,100,0.37,0.37,0.019,0.00019279999833088368
MAX,HTRU,100,0.42,0.37,0.020999999999999998,0.00019780000002356246
MAX,HTRU,100,0.47,0.42,0.025,0.00019320000137668103
MAX,HTRU,100,0.53,0.5,0.027000000000000003,0.00018940000154543668
MAX,HTRU,100,0.58,0.56,0.018,0.00019459999748505652
MAX,HTRU,100,0.63,0.65,0.024,0.00019319999410072342
MAX,HTRU,100,0.68,0.69,0.018,0.00019449999672360718
MAX,HTRU,100,0.74,0.71,0.02,0.00019469999824650586
MAX,HTRU,100,0.79,0.83,0.018000000000000002,0.00019719999545486644
MAX,HTRU,100,0.84,0.87,0.024,0.00019719999545486644
MAX,HTRU,100,0.89,0.88,0.019,0.0001965000046766363
MAX,HTRU,100,0.95,0.95,0.012,0.00019629999587778002
MAX,HTRU,100,1.0,0.96,0.017,0.0001953999963006936
MAX,anuranCalls,100,0.0,0.0,0.002,0.00018980000459123403
MAX,anuranCalls,100,0.05,0.03,0.023,0.00018849999469239265
MAX,anuranCalls,100,0.11,0.11,0.012,0.00018819999968400225
MAX,anuranCalls,100,0.16,0.18,0.024999999999999998,0.0001847000021371059
MAX,anuranCalls,100,0.21,0.2,0.023000000000000003,0.00019120000069960952
MAX,anuranCalls,100,0.26,0.25,0.017,0.0001899999988381751
MAX,anuranCalls,100,0.32,0.3,0.018000000000000002,0.00018819999968400225
MAX,anuranCalls,100,0.37,0.39,0.016999999999999998,0.00019269999756943434
MAX,anuranCalls,100,0.42,0.43,0.020999999999999998,0.00018459999409969896
MAX,anuranCalls,100,0.47,0.49,0.018000000000000002,0.00018940000154543668
MAX,anuranCalls,100,0.53,0.55,0.014000000000000002,0.00018840000120690092
MAX,anuranCalls,100,0.58,0.57,0.026000000000000002,0.00019210000027669594
MAX,anuranCalls,100,0.63,0.65,0.021,0.00018909999926108867
MAX,anuranCalls,100,0.68,0.67,0.020999999999999998,0.00018759999511530623
MAX,anuranCalls,100,0.74,0.76,0.015,0.0001899999988381751
MAX,anuranCalls,100,0.79,0.77,0.021,0.00018899999849963933
MAX,anuranCalls,100,0.84,0.85,0.022000000000000002,0.00019130000146105886
MAX,anuranCalls,100,0.89,0.85,0.035,0.00019449999672360718
MAX,anuranCalls,100,0.95,0.95,0.03,0.00019210000027669594
MAX,anuranCalls,100,1.0,1.0,0.0,0.00019099999917671084
MAX,click-prediction,100,0.0,0.0,0.091,0.00019279999833088368
MAX,click-prediction,100,0.05,0.0,0.133,0.00019389999943086877
MAX,click-prediction,100,0.11,0.05,0.14800000000000002,0.0001914000022225082
MAX,click-prediction,100,0.16,0.0,0.182,0.00019179999799234793
MAX,click-prediction,100,0.21,0.38,0.188,0.00019440000323811546
MAX,click-prediction,100,0.26,0.38,0.138,0.00019500000053085387
MAX,click-prediction,100,0.32,0.0,0.158,0.0001916999972308986
MAX,click-prediction,100,0.37,0.57,0.17800000000000002,0.00019109999993816018
MAX,click-prediction,100,0.42,0.48,0.128,0.00019240000256104395
MAX,click-prediction,100,0.47,0.33,0.153,0.00019780000002356246
MAX,click-prediction,100,0.53,0.9,0.191,0.00019079999765381217
MAX,click-prediction,100,0.58,0.81,0.142,0.00019800000154646114
MAX,click-prediction,100,0.63,0.86,0.16,0.00019590000010794029
MAX,click-prediction,100,0.68,0.62,0.12500000000000003,0.00019869999960064888
MAX,click-prediction,100,0.74,0.71,0.153,0.00019210000027669594
MAX,click-prediction,100,0.79,0.86,0.13,0.0001962000023922883
MAX,click-prediction,100,0.84,1.0,0.177,0.00019289999909233302
MAX,click-prediction,100,0.89,1.0,0.195,0.00019769999926211312
MAX,click-prediction,100,0.95,0.62,0.156,0.00019559999782359228
MAX,click-prediction,100,1.0,0.86,0.162,0.00019670000619953498
MAX,cmc,100,0.0,0.21,0.156,0.00019180000526830554
MAX,cmc,100,0.05,0.07,0.06699999999999999,0.0001940000001923181
MAX,cmc,100,0.11,0.1,0.15999999999999998,0.00019090000569121912
MAX,cmc,100,0.16,0.17,0.12200000000000003,0.00019869999960064888
MAX,cmc,100,0.21,0.21,0.1,0.00019430000247666612
MAX,cmc,100,0.26,0.28,0.10500000000000001,0.00018849999469239265
MAX,cmc,100,0.32,0.45,0.185,0.00018730000010691583
MAX,cmc,100,0.37,0.41,0.068,0.00018730000010691583
MAX,cmc,100,0.42,0.55,0.12300000000000003,0.00019319999410072342
MAX,cmc,100,0.47,0.72,0.152,0.00019250000332249328
MAX,cmc,100,0.53,0.34,0.10899999999999999,0.0001933999956236221
MAX,cmc,100,0.58,0.66,0.073,0.00019299999985378236
MAX,cmc,100,0.63,0.69,0.06600000000000002,0.00019249999604653567
MAX,cmc,100,0.68,0.97,0.145,0.0001919999995152466
MAX,cmc,100,0.74,0.93,0.10700000000000001,0.00018850000196835026
MAX,cmc,100,0.79,0.79,0.087,0.0001905999961309135
MAX,cmc,100,0.84,0.93,0.094,0.00019279999833088368
MAX,cmc,100,0.89,1.0,0.093,0.00018950000230688602
MAX,cmc,100,0.95,1.0,0.06000000000000001,0.00019139999494655058
MAX,cmc,100,1.0,1.0,0.013000000000000001,0.00018549999367678538
MAX,covtype_reduced,100,0.0,0.0,0.028000000000000004,0.0001936999979079701
MAX,covtype_reduced,100,0.05,0.16,0.052000000000000005,0.00019299999985378236
MAX,covtype_reduced,100,0.11,0.04,0.052000000000000005,0.00018889999773819
MAX,covtype_reduced,100,0.16,0.04,0.053000000000000005,0.00019139999494655058
MAX,covtype_reduced,100,0.21,0.16,0.08,0.0001950999940163456
MAX,covtype_reduced,100,0.26,0.35,0.047,0.00019489999976940453
MAX,covtype_reduced,100,0.32,0.31,0.06600000000000002,0.00018939999426947907
MAX,covtype_reduced,100,0.37,0.39,0.06,0.00019420000171521679
MAX,covtype_reduced,100,0.42,0.37,0.06000000000000001,0.00019279999833088368
MAX,covtype_reduced,100,0.47,0.41,0.07200000000000001,0.00019309999333927408
MAX,covtype_reduced,100,0.53,0.55,0.11600000000000002,0.00018900000577559695
MAX,covtype_reduced,100,0.58,0.69,0.074,0.0001940000001923181
MAX,covtype_reduced,100,0.63,0.67,0.05500000000000001,0.00019520000205375254
MAX,covtype_reduced,100,0.68,0.69,0.10900000000000001,0.00019559999782359228
MAX,covtype_reduced,100,0.74,0.65,0.069,0.0001947999990079552
MAX,covtype_reduced,100,0.79,0.86,0.06300000000000001,0.00019410000095376745
MAX,covtype_reduced,100,0.84,0.8,0.081,0.00018979999731527641
MAX,covtype_reduced,100,0.89,0.86,0.042,0.00018980000459123403
MAX,covtype_reduced,100,0.95,0.82,0.06,0.00019459999748505652
MAX,covtype_reduced,100,1.0,1.0,0.008,0.00019549999706214294
MAX,default_credit_card_clients,100,0.0,0.0,0.087,0.0001947999990079552
MAX,default_credit_card_clients,100,0.05,0.12,0.08600000000000001,0.00019299999985378236
MAX,default_credit_card_clients,100,0.11,0.03,0.11599999999999999,0.00018969999655382708
MAX,default_credit_card_clients,100,0.16,0.12,0.093,0.0001948000062839128
MAX,default_credit_card_clients,100,0.21,0.22,0.083,0.00019249999604653567
MAX,default_credit_card_clients,100,0.26,0.06,0.06700000000000002,0.00019579999934649095
MAX,default_credit_card_clients,100,0.32,0.09,0.174,0.00019249999604653567
MAX,default_credit_card_clients,100,0.37,0.41,0.087,0.0001964999974006787
MAX,default_credit_card_clients,100,0.42,0.47,0.068,0.0001931000006152317
MAX,default_credit_card_clients,100,0.47,0.69,0.088,0.00019630000315373763
MAX,default_credit_card_clients,100,0.53,0.56,0.097,0.0001908999984152615
MAX,default_credit_card_clients,100,0.58,0.59,0.057999999999999996,0.00019469999824650586
MAX,default_credit_card_clients,100,0.63,0.59,0.046,0.00019219999376218766
MAX,default_credit_card_clients,100,0.68,0.87,0.059,0.000192299994523637
MAX,default_credit_card_clients,100,0.74,0.62,0.067,0.00019420000171521679
MAX,default_credit_card_clients,100,0.79,0.69,0.06899999999999999,0.00019240000256104395
MAX,default_credit_card_clients,100,0.84,0.84,0.088,0.0001917000045068562
MAX,default_credit_card_clients,100,0.89,0.91,0.072,0.000192599996807985
MAX,default_credit_card_clients,100,0.95,0.94,0.05900000000000001,0.00019220000103814527
MAX,default_credit_card_clients,100,1.0,0.97,0.022,0.00019299999985378236
MAX,eeg,100,0.0,0.0,0.16099999999999998,0.00019160000374540687
MAX,eeg,100,0.05,0.15,0.134,0.00019459999748505652
MAX,eeg,100,0.11,0.0,0.168,0.00019270000484539196
MAX,eeg,100,0.16,0.31,0.15599999999999997,0.00019159999646944925
MAX,eeg,100,0.21,0.0,0.219,0.00019350000366102904
MAX,eeg,100,0.26,0.23,0.17500000000000002,0.00019330000213813037
MAX,eeg,100,0.32,0.0,0.297,0.00019520000205375254
MAX,eeg,100,0.37,0.85,0.217,0.00019350000366102904
MAX,eeg,100,0.42,0.69,0.264,0.00018799999816110358
MAX,eeg,100,0.47,0.0,0.29100000000000004,0.00019150000298395753
MAX,eeg,100,0.53,0.15,0.284,0.00019489999976940453
MAX,eeg,100,0.58,0.31,0.34099999999999997,0.0001953999963006936
MAX,eeg,100,0.63,0.0,0.319,0.0001914000022225082
MAX,eeg,100,0.68,0.69,0.354,0.0001906000034068711
MAX,eeg,100,0.74,0.23,0.417,0.00019009999959962443
MAX,eeg,100,0.79,0.85,0.355,0.0001951000012923032
MAX,eeg,100,0.84,0.62,0.42699999999999994,0.00019239999528508633
MAX,eeg,100,0.89,0.92,0.387,0.00019179999799234793
MAX,eeg,100,0.95,1.0,0.3,0.00019109999993816018
MAX,eeg,100,1.0,1.0,0.461,0.00019239999528508633
MAX,jm1-processed,100,0.0,0.1,0.033,0.0001982000030693598
MAX,jm1-processed,100,0.05,0.1,0.067,0.00019640000391518697
MAX,jm1-processed,100,0.11,0.07,0.068,0.00019220000103814527
MAX,jm1-processed,100,0.16,0.0,0.08600000000000001,0.00019270000484539196
MAX,jm1-processed,100,0.21,0.1,0.11299999999999999,0.00019349999638507143
MAX,jm1-processed,100,0.26,0.14,0.101,0.00019269999756943434
MAX,jm1-processed,100,0.32,0.21,0.166,0.00019109999993816018
MAX,jm1-processed,100,0.37,0.17,0.11199999999999999,0.00019299999985378236
MAX,jm1-processed,100,0.42,0.38,0.15200000000000002,0.00019289999909233302
MAX,jm1-processed,100,0.47,0.45,0.05600000000000001,0.0001917000045068562
MAX,jm1-processed,100,0.53,0.52,0.142,0.0001916999972308986
MAX,jm1-processed,100,0.58,0.48,0.087,0.00019500000053085387
MAX,jm1-processed,100,0.63,0.59,0.151,0.00019209999300073832
MAX,jm1-processed,100,0.68,0.41,0.147,0.00018979999731527641
MAX,jm1-processed,100,0.74,0.45,0.14600000000000002,0.00019040000188397244
MAX,jm1-processed,100,0.79,0.66,0.1,0.0001908999984152615
MAX,jm1-processed,100,0.84,0.86,0.129,0.00018549999367678538
MAX,jm1-processed,100,0.89,0.9,0.11399999999999999,0.00019070000416832045
MAX,jm1-processed,100,0.95,1.0,0.124,0.00019250000332249328
MAX,jm1-processed,100,1.0,0.76,0.10700000000000001,0.00019130000146105886
MAX,letter-recognition,100,0.0,0.05,0.049,0.0001899999988381751
MAX,letter-recognition,100,0.05,0.08,0.044000000000000004,0.00019079999765381217
MAX,letter-recognition,100,0.11,0.11,0.05900000000000001,0.00018679999629966915
MAX,letter-recognition,100,0.16,0.11,0.08,0.0001894999950309284
MAX,letter-recognition,100,0.21,0.22,0.10500000000000001,0.000192599996807985
MAX,letter-recognition,100,0.26,0.11,0.088,0.0001914000022225082
MAX,letter-recognition,100,0.32,0.27,0.119,0.000192299994523637
MAX,letter-recognition,100,0.37,0.51,0.11100000000000002,0.0001905999961309135
MAX,letter-recognition,100,0.42,0.41,0.07500000000000001,0.00019020000036107376
MAX,letter-recognition,100,0.47,0.22,0.119,0.00018819999968400225
MAX,letter-recognition,100,0.53,0.59,0.097,0.00019299999985378236
MAX,letter-recognition,100,0.58,0.51,0.11000000000000001,0.000189200000022538
MAX,letter-recognition,100,0.63,0.59,0.163,0.00019120000069960952
MAX,letter-recognition,100,0.68,0.78,0.075,0.00019130000146105886
MAX,letter-recognition,100,0.74,0.62,0.101,0.00019090000569121912
MAX,letter-recognition,100,0.79,1.0,0.10499999999999998,0.0001914000022225082
MAX,letter-recognition,100,0.84,1.0,0.065,0.00019120000069960952
MAX,letter-recognition,100,0.89,0.89,0.10300000000000001,0.00019109999993816018
MAX,letter-recognition,100,0.95,1.0,0.041999999999999996,0.00019179999799234793
MAX,letter-recognition,100,1.0,0.89,0.033,0.00019029999384656549
MAX,magic,100,0.0,0.07,0.044,0.00019109999993816018
MAX,magic,100,0.05,0.02,0.041,0.0001883000004454516
MAX,magic,100,0.11,0.0,0.074,0.00019210000027669594
MAX,magic,100,0.16,0.15,0.066,0.00018850000196835026
MAX,magic,100,0.21,0.13,0.061,0.00018540000019129366
MAX,magic,100,0.26,0.22,0.045,0.00019120000069960952
MAX,magic,100,0.32,0.26,0.06000000000000001,0.00019120000069960952
MAX,magic,100,0.37,0.37,0.053000000000000005,0.00019020000036107376
MAX,magic,100,0.42,0.59,0.07100000000000001,0.000192599996807985
MAX,magic,100,0.47,0.44,0.07200000000000001,0.0001864000005298294
MAX,magic,100,0.53,0.57,0.05600000000000001,0.00018929999350802973
MAX,magic,100,0.58,0.48,0.06,0.00019129999418510124
MAX,magic,100,0.63,0.63,0.06100000000000001,0.00019219999376218766
MAX,magic,100,0.68,0.54,0.067,0.0001897000038297847
MAX,magic,100,0.74,0.74,0.054000000000000006,0.00018870000349124894
MAX,magic,100,0.79,0.81,0.05900000000000001,0.00019240000256104395
MAX,magic,100,0.84,0.91,0.06100000000000001,0.00019130000146105886
MAX,magic,100,0.89,0.94,0.064,0.00019160000374540687
MAX,magic,100,0.95,0.72,0.062,0.00018940000154543668
MAX,magic,100,1.0,1.0,0.031,0.0001899999988381751
MAX,mozilla,100,0.0,0.0,0.018,0.00019120000069960952
MAX,mozilla,100,0.05,0.03,0.042,0.00019149999570799991
MAX,mozilla,100,0.11,0.06,0.034,0.00019320000137668103
MAX,mozilla,100,0.16,0.24,0.043,0.00018529999942984432
MAX,mozilla,100,0.21,0.15,0.06000000000000001,0.00019160000374540687
MAX,mozilla,100,0.26,0.24,0.043000000000000003,0.0001917000045068562
MAX,mozilla,100,0.32,0.41,0.05,0.0001916999972308986
MAX,mozilla,100,0.37,0.4,0.04,0.0001947999990079552
MAX,mozilla,100,0.42,0.38,0.039,0.00019210000027669594
MAX,mozilla,100,0.47,0.51,0.034999999999999996,0.00019040000188397244
MAX,mozilla,100,0.53,0.54,0.033,0.0001906000034068711
MAX,mozilla,100,0.58,0.54,0.062,0.00019210000027669594
MAX,mozilla,100,0.63,0.66,0.06600000000000002,0.0001931000006152317
MAX,mozilla,100,0.68,0.69,0.036,0.00019069999689236283
MAX,mozilla,100,0.74,0.78,0.05800000000000001,0.00018589999672258273
MAX,mozilla,100,0.79,0.75,0.040999999999999995,0.00019099999917671084
MAX,mozilla,100,0.84,0.85,0.033999999999999996,0.00018980000459123403
MAX,mozilla,100,0.89,0.94,0.048,0.00019160000374540687
MAX,mozilla,100,0.95,0.9,0.040999999999999995,0.00019250000332249328
MAX,mozilla,100,1.0,0.9,0.032,0.00018650000129127875
MAX,namao,100,0.0,0.02,0.019999999999999997,0.0001903000011225231
MAX,namao,100,0.05,0.11,0.028000000000000004,0.00018939999426947907
MAX,namao,100,0.11,0.11,0.024,0.0001908999984152615
MAX,namao,100,0.16,0.15,0.027000000000000003,0.00018930000078398734
MAX,namao,100,0.21,0.2,0.015000000000000003,0.00019130000146105886
MAX,namao,100,0.26,0.26,0.019,0.000192599996807985
MAX,namao,100,0.32,0.32,0.022,0.0001928000056068413
MAX,namao,100,0.37,0.38,0.011,0.0001877999966382049
MAX,namao,100,0.42,0.48,0.023,0.0001886000027297996
MAX,namao,100,0.47,0.48,0.017,0.00018940000154543668
MAX,namao,100,0.53,0.51,0.019999999999999997,0.0001883000004454516
MAX,namao,100,0.58,0.53,0.014000000000000002,0.00019600000086938962
MAX,namao,100,0.63,0.67,0.024,0.00019489999976940453
MAX,namao,100,0.68,0.68,0.029000000000000005,0.0001931000006152317
MAX,namao,100,0.74,0.74,0.03,0.000185800003237091
MAX,namao,100,0.79,0.82,0.017,0.00019150000298395753
MAX,namao,100,0.84,0.86,0.021,0.0001917000045068562
MAX,namao,100,0.89,0.89,0.022000000000000002,0.00018980000459123403
MAX,namao,100,0.95,0.91,0.021,0.00018789999739965424
MAX,namao,100,1.0,1.0,0.009000000000000001,0.00018990000535268337
MAX,occupancy,100,0.0,0.01,0.009,0.00019109999993816018
MAX,occupancy,100,0.05,0.06,0.006,0.00018909999926108867
MAX,occupancy,100,0.11,0.12,0.005,0.00018350000027567148
MAX,occupancy,100,0.16,0.17,0.008,0.00018959999579237774
MAX,occupancy,100,0.21,0.19,0.004,0.0001914000022225082
MAX,occupancy,100,0.26,0.26,0.006,0.0001908999984152615
MAX,occupancy,100,0.32,0.31,0.007000000000000001,0.00018679999629966915
MAX,occupancy,100,0.37,0.36,0.003,0.00019540000357665122
MAX,occupancy,100,0.42,0.41,0.006,0.00018979999731527641
MAX,occupancy,100,0.47,0.49,0.009000000000000001,0.00019009999959962443
MAX,occupancy,100,0.53,0.55,0.01,0.0001899999988381751
MAX,occupancy,100,0.58,0.58,0.009,0.00018819999968400225
MAX,occupancy,100,0.63,0.63,0.009999999999999998,0.00019009999959962443
MAX,occupancy,100,0.68,0.67,0.006,0.0001911999934236519
MAX,occupancy,100,0.74,0.73,0.008,0.00019020000036107376
MAX,occupancy,100,0.79,0.79,0.006,0.000192299994523637
MAX,occupancy,100,0.84,0.84,0.008,0.00018740000086836517
MAX,occupancy,100,0.89,0.9,0.013000000000000001,0.00019120000069960952
MAX,occupancy,100,0.95,0.95,0.011,0.00018979999731527641
MAX,occupancy,100,1.0,0.99,0.013000000000000001,0.0001880999989225529
MAX,phoneme,100,0.0,0.0,0.05,0.00018559999443823472
MAX,phoneme,100,0.05,0.2,0.05800000000000001,0.00018570000247564167
MAX,phoneme,100,0.11,0.08,0.048,0.000189200000022538
MAX,phoneme,100,0.16,0.16,0.054000000000000006,0.000189200000022538
MAX,phoneme,100,0.21,0.14,0.06600000000000002,0.0001880999989225529
MAX,phoneme,100,0.26,0.28,0.052000000000000005,0.00019079999765381217
MAX,phoneme,100,0.32,0.28,0.054000000000000006,0.00018840000120690092
MAX,phoneme,100,0.37,0.26,0.038000000000000006,0.0001897000038297847
MAX,phoneme,100,0.42,0.44,0.074,0.00019009999959962443
MAX,phoneme,100,0.47,0.46,0.048,0.00019079999765381217
MAX,phoneme,100,0.53,0.46,0.044000000000000004,0.00018930000078398734
MAX,phoneme,100,0.58,0.44,0.06999999999999999,0.00018760000239126384
MAX,phoneme,100,0.63,0.82,0.064,0.00018989999807672575
MAX,phoneme,100,0.68,0.72,0.06000000000000001,0.00018780000391416252
MAX,phoneme,100,0.74,0.68,0.086,0.00018989999807672575
MAX,phoneme,100,0.79,0.92,0.07000000000000002,0.00018859999545384198
MAX,phoneme,100,0.84,0.8,0.07600000000000001,0.00018940000154543668
MAX,phoneme,100,0.89,0.96,0.064,0.00018740000086836517
MAX,phoneme,100,0.95,1.0,0.041999999999999996,0.00018909999926108867
MAX,phoneme,100,1.0,0.82,0.041999999999999996,0.00018350000027567148
MAX,spambase,100,0.0,0.0,0.008,0.0001914000022225082
MAX,spambase,100,0.05,0.03,0.024,0.00019279999833088368
MAX,spambase,100,0.11,0.11,0.03500000000000001,0.00019120000069960952
MAX,spambase,100,0.16,0.18,0.030000000000000006,0.00019260000408394262
MAX,spambase,100,0.21,0.19,0.03500000000000001,0.00019179999799234793
MAX,spambase,100,0.26,0.15,0.042,0.00019380000594537705
MAX,spambase,100,0.32,0.35,0.024,0.00019210000027669594
MAX,spambase,100,0.37,0.39,0.023,0.00018960000306833535
MAX,spambase,100,0.42,0.43,0.035,0.00019279999833088368
MAX,spambase,100,0.47,0.49,0.025,0.00019210000027669594
MAX,spambase,100,0.53,0.58,0.037,0.00018979999731527641
MAX,spambase,100,0.58,0.56,0.015,0.00019079999765381217
MAX,spambase,100,0.63,0.63,0.022000000000000002,0.00019049999536946416
MAX,spambase,100,0.68,0.68,0.018000000000000002,0.00019189999875379726
MAX,spambase,100,0.74,0.8,0.034999999999999996,0.00018679999629966915
MAX,spambase,100,0.79,0.77,0.030000000000000006,0.00018790000467561185
MAX,spambase,100,0.84,0.89,0.037,0.0001889000050141476
MAX,spambase,100,0.89,0.87,0.029000000000000005,0.00019040000188397244
