,quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
0,ACC,click-prediction,100,0.0,0.0,1.0,0.00025579999783076346
1,CC,click-prediction,100,0.0,0.0,1.0,5.299996701069176e-06
2,DyS,click-prediction,100,0.0,0.0,0.068,0.04981019999831915
3,HDy,click-prediction,100,0.0,0.0,0.05800000000000001,0.22687479999876814
4,MAX,click-prediction,100,0.0,0.0,0.091,0.00019279999833088368
5,MS,click-prediction,100,0.0,0.0,1.0,0.02517969999462366
6,PACC,click-prediction,100,0.0,0.0,0.804,0.0027799000017694198
7,PCC,click-prediction,100,0.0,0.0,0.804,0.0024267999979201704
8,SMM,click-prediction,100,0.0,0.0,0.077,0.00014649999502580613
9,SORD,click-prediction,100,0.0,0.0,0.09000000000000001,2.488411799997266
10,X,click-prediction,100,0.0,0.0,0.053000000000000005,0.0003758000020752661
11,ACC,click-prediction,100,0.05,0.0,0.9499999999999998,0.000258100000792183
12,CC,click-prediction,100,0.05,0.0,0.9499999999999998,5.49999822396785e-06
13,DyS,click-prediction,100,0.05,0.0,0.14400000000000002,0.050181300000986084
14,HDy,click-prediction,100,0.05,0.0,0.136,0.22728330000245478
15,MAX,click-prediction,100,0.05,0.0,0.133,0.00019389999943086877
16,MS,click-prediction,100,0.05,0.0,0.9499999999999998,0.025517299996863585
17,PACC,click-prediction,100,0.05,0.0,0.759,0.0027599000022746623
18,PCC,click-prediction,100,0.05,0.0,0.759,0.0024358000009669922
19,SMM,click-prediction,100,0.05,0.0,0.158,0.0001453000004403293
20,SORD,click-prediction,100,0.05,0.0,0.136,2.4854170000035083
21,X,click-prediction,100,0.05,0.0,0.139,0.0003770000039367005
22,ACC,click-prediction,100,0.11,0.05,0.89,0.00025409999943803996
23,CC,click-prediction,100,0.11,0.05,0.89,5.100002454128116e-06
24,DyS,click-prediction,100,0.11,0.05,0.16099999999999998,0.04977869999856921
25,HDy,click-prediction,100,0.11,0.05,0.15999999999999998,0.22669090000272263
26,MAX,click-prediction,100,0.11,0.05,0.14800000000000002,0.0001914000022225082
27,MS,click-prediction,100,0.11,0.05,0.89,0.025350199997774325
28,PACC,click-prediction,100,0.11,0.05,0.6960000000000001,0.002765599994745571
29,PCC,click-prediction,100,0.11,0.05,0.6960000000000001,0.002409199994872324
30,SMM,click-prediction,100,0.11,0.05,0.136,0.00014820000069448724
31,SORD,click-prediction,100,0.11,0.05,0.15300000000000002,2.4877103000035277
32,X,click-prediction,100,0.11,0.05,0.138,0.0003786000015679747
33,ACC,click-prediction,100,0.16,0.0,0.8400000000000001,0.0002590000003692694
34,CC,click-prediction,100,0.16,0.0,0.8400000000000001,5.299996701069176e-06
35,DyS,click-prediction,100,0.16,0.0,0.124,0.0502249000055599
36,HDy,click-prediction,100,0.16,0.0,0.13199999999999998,0.22651840000617085
37,MAX,click-prediction,100,0.16,0.0,0.182,0.00019179999799234793
38,MS,click-prediction,100,0.16,0.0,0.8400000000000001,0.025327900002594106
39,PACC,click-prediction,100,0.16,0.0,0.65,0.0027935999969486147
40,PCC,click-prediction,100,0.16,0.0,0.65,0.0024469999989378266
41,SMM,click-prediction,100,0.16,0.0,0.12299999999999997,0.00014899999951012433
42,SORD,click-prediction,100,0.16,0.0,0.14399999999999996,2.4898715000017546
43,X,click-prediction,100,0.16,0.0,0.163,0.0003811999995377846
44,ACC,click-prediction,100,0.21,0.38,0.79,0.0002553000012994744
45,CC,click-prediction,100,0.21,0.38,0.79,5.200003215577453e-06
46,DyS,click-prediction,100,0.21,0.38,0.192,0.04967340000439435
47,HDy,click-prediction,100,0.21,0.38,0.179,0.22568070000124862
48,MAX,click-prediction,100,0.21,0.38,0.188,0.00019440000323811546
49,MS,click-prediction,100,0.21,0.38,0.79,0.025106200002483092
50,PACC,click-prediction,100,0.21,0.38,0.603,0.002773400003206916
51,PCC,click-prediction,100,0.21,0.38,0.603,0.0024155000064638443
52,SMM,click-prediction,100,0.21,0.38,0.137,0.00014820000069448724
53,SORD,click-prediction,100,0.21,0.38,0.178,2.4777255000008154
54,X,click-prediction,100,0.21,0.38,0.13,0.0003715999991982244
55,ACC,click-prediction,100,0.26,0.38,0.74,0.00025740000273799524
56,CC,click-prediction,100,0.26,0.38,0.74,5.200003215577453e-06
57,DyS,click-prediction,100,0.26,0.38,0.101,0.049617599994235206
58,HDy,click-prediction,100,0.26,0.38,0.10500000000000001,0.2248120000003837
59,MAX,click-prediction,100,0.26,0.38,0.138,0.00019500000053085387
60,MS,click-prediction,100,0.26,0.38,0.74,0.025553200001013465
61,PACC,click-prediction,100,0.26,0.38,0.5549999999999999,0.0027684000015142374
62,PCC,click-prediction,100,0.26,0.38,0.5549999999999999,0.0024075000037555583
63,SMM,click-prediction,100,0.26,0.38,0.099,0.00015039999561849982
64,SORD,click-prediction,100,0.26,0.38,0.097,2.5102504000024055
65,X,click-prediction,100,0.26,0.38,0.13199999999999998,0.00038219999987632036
66,ACC,click-prediction,100,0.32,0.0,0.6799999999999999,0.0002578999992692843
67,CC,click-prediction,100,0.32,0.0,0.6799999999999999,5.400004738476127e-06
68,DyS,click-prediction,100,0.32,0.0,0.125,0.0502178000024287
69,HDy,click-prediction,100,0.32,0.0,0.128,0.22745819999545347
70,MAX,click-prediction,100,0.32,0.0,0.158,0.0001916999972308986
71,MS,click-prediction,100,0.32,0.0,0.6799999999999999,0.025420899997698143
72,PACC,click-prediction,100,0.32,0.0,0.49400000000000005,0.002796400003717281
73,PCC,click-prediction,100,0.32,0.0,0.49400000000000005,0.0024325999984284863
74,SMM,click-prediction,100,0.32,0.0,0.156,0.0001444000008632429
75,SORD,click-prediction,100,0.32,0.0,0.147,2.4722307000047294
76,X,click-prediction,100,0.32,0.0,0.14100000000000001,0.00037789999623782933
77,ACC,click-prediction,100,0.37,0.57,0.63,0.0002555999963078648
78,CC,click-prediction,100,0.37,0.57,0.63,5.399997462518513e-06
79,DyS,click-prediction,100,0.37,0.57,0.155,0.049646500003291294
80,HDy,click-prediction,100,0.37,0.57,0.161,0.2252784000011161
81,MAX,click-prediction,100,0.37,0.57,0.17800000000000002,0.00019109999993816018
82,MS,click-prediction,100,0.37,0.57,0.63,0.02533680000487948
83,PACC,click-prediction,100,0.37,0.57,0.44400000000000006,0.0027689999988069758
84,PCC,click-prediction,100,0.37,0.57,0.44400000000000006,0.002419999997073319
85,SMM,click-prediction,100,0.37,0.57,0.15099999999999997,0.0001432999997632578
86,SORD,click-prediction,100,0.37,0.57,0.159,2.500152299995534
87,X,click-prediction,100,0.37,0.57,0.173,0.00037510000402107835
88,ACC,click-prediction,100,0.42,0.48,0.58,0.000264899994363077
89,CC,click-prediction,100,0.42,0.48,0.58,5.299996701069176e-06
90,DyS,click-prediction,100,0.42,0.48,0.121,0.05017719999887049
91,HDy,click-prediction,100,0.42,0.48,0.131,0.2278024999977788
92,MAX,click-prediction,100,0.42,0.48,0.128,0.00019240000256104395
93,MS,click-prediction,100,0.42,0.48,0.58,0.025424400002520997
94,PACC,click-prediction,100,0.42,0.48,0.399,0.002808900004310999
95,PCC,click-prediction,100,0.42,0.48,0.399,0.0024352999971597455
96,SMM,click-prediction,100,0.42,0.48,0.12600000000000003,0.00014830000145593658
97,SORD,click-prediction,100,0.42,0.48,0.13000000000000003,2.510522199998377
98,X,click-prediction,100,0.42,0.48,0.16899999999999998,0.00038269999640760943
99,ACC,click-prediction,100,0.47,0.33,0.53,0.0002625999986776151
100,CC,click-prediction,100,0.47,0.33,0.53,5.30000397702679e-06
101,DyS,click-prediction,100,0.47,0.33,0.134,0.05065699999977369
102,HDy,click-prediction,100,0.47,0.33,0.129,0.22854430000006687
103,MAX,click-prediction,100,0.47,0.33,0.153,0.00019780000002356246
104,MS,click-prediction,100,0.47,0.33,0.53,0.02550139999948442
105,PACC,click-prediction,100,0.47,0.33,0.35,0.002841200002876576
106,PCC,click-prediction,100,0.47,0.33,0.35,0.0024415000007138588
107,SMM,click-prediction,100,0.47,0.33,0.13000000000000003,0.00014820000069448724
108,SORD,click-prediction,100,0.47,0.33,0.122,2.5053579000013997
109,X,click-prediction,100,0.47,0.33,0.154,0.0003820000056293793
110,ACC,click-prediction,100,0.53,0.9,0.4699999999999999,0.00026310000248486176
111,CC,click-prediction,100,0.53,0.9,0.4699999999999999,5.199995939619839e-06
112,DyS,click-prediction,100,0.53,0.9,0.139,0.05077009999513393
113,HDy,click-prediction,100,0.53,0.9,0.149,0.22883659999934025
114,MAX,click-prediction,100,0.53,0.9,0.191,0.00019079999765381217
115,MS,click-prediction,100,0.53,0.9,0.4699999999999999,0.02561530000093626
116,PACC,click-prediction,100,0.53,0.9,0.29399999999999993,0.002816399995936081
117,PCC,click-prediction,100,0.53,0.9,0.29399999999999993,0.0024543999970774166
118,SMM,click-prediction,100,0.53,0.9,0.15100000000000002,0.00014730000111740083
119,SORD,click-prediction,100,0.53,0.9,0.154,2.5128358000001754
120,X,click-prediction,100,0.53,0.9,0.17200000000000001,0.0003802999999606982
121,ACC,click-prediction,100,0.58,0.81,0.42000000000000004,0.0002578999992692843
122,CC,click-prediction,100,0.58,0.81,0.42000000000000004,5.399997462518513e-06
123,DyS,click-prediction,100,0.58,0.81,0.11800000000000002,0.050302000003284775
124,HDy,click-prediction,100,0.58,0.81,0.13499999999999998,0.2273907999988296
125,MAX,click-prediction,100,0.58,0.81,0.142,0.00019800000154646114
126,MS,click-prediction,100,0.58,0.81,0.42000000000000004,0.02538259999710135
127,PACC,click-prediction,100,0.58,0.81,0.24500000000000002,0.0028330999994068407
128,PCC,click-prediction,100,0.58,0.81,0.24500000000000002,0.002456399997754488
129,SMM,click-prediction,100,0.58,0.81,0.136,0.00014799999917158857
130,SORD,click-prediction,100,0.58,0.81,0.13899999999999998,2.513765499999863
131,X,click-prediction,100,0.58,0.81,0.13899999999999998,0.00038130000029923394
132,ACC,click-prediction,100,0.63,0.86,0.37,0.00026139999681618065
133,CC,click-prediction,100,0.63,0.86,0.37,5.299996701069176e-06
134,DyS,click-prediction,100,0.63,0.86,0.21399999999999997,0.0499606999946991
135,HDy,click-prediction,100,0.63,0.86,0.21799999999999997,0.2264842000004137
136,MAX,click-prediction,100,0.63,0.86,0.16,0.00019590000010794029
137,MS,click-prediction,100,0.63,0.86,0.37,0.02514089999749558
138,PACC,click-prediction,100,0.63,0.86,0.192,0.002810899997712113
139,PCC,click-prediction,100,0.63,0.86,0.192,0.0024707999982638285
140,SMM,click-prediction,100,0.63,0.86,0.22400000000000003,0.00014989999908721074
141,SORD,click-prediction,100,0.63,0.86,0.20600000000000002,2.501266899998882
142,X,click-prediction,100,0.63,0.86,0.183,0.00037879999581491575
143,ACC,click-prediction,100,0.68,0.62,0.31999999999999995,0.00025969999842345715
144,CC,click-prediction,100,0.68,0.62,0.31999999999999995,5.299996701069176e-06
145,DyS,click-prediction,100,0.68,0.62,0.131,0.05010519999632379
146,HDy,click-prediction,100,0.68,0.62,0.14700000000000002,0.22705410000344273
147,MAX,click-prediction,100,0.68,0.62,0.12500000000000003,0.00019869999960064888
148,MS,click-prediction,100,0.68,0.62,0.31999999999999995,0.025412300004973076
149,PACC,click-prediction,100,0.68,0.62,0.14300000000000002,0.0028323000005912036
150,PCC,click-prediction,100,0.68,0.62,0.14300000000000002,0.002465599995048251
151,SMM,click-prediction,100,0.68,0.62,0.141,0.00014940000255592167
152,SORD,click-prediction,100,0.68,0.62,0.12100000000000002,2.5082193999987794
153,X,click-prediction,100,0.68,0.62,0.10500000000000001,0.00038190000486792997
154,ACC,click-prediction,100,0.74,0.71,0.25999999999999995,0.0002612000025692396
155,CC,click-prediction,100,0.74,0.71,0.25999999999999995,5.299996701069176e-06
156,DyS,click-prediction,100,0.74,0.71,0.14100000000000001,0.050348400000075344
157,HDy,click-prediction,100,0.74,0.71,0.14,0.2274563999962993
158,MAX,click-prediction,100,0.74,0.71,0.153,0.00019210000027669594
159,MS,click-prediction,100,0.74,0.71,0.25999999999999995,0.025420599995413795
160,PACC,click-prediction,100,0.74,0.71,0.088,0.0028282999992370605
161,PCC,click-prediction,100,0.74,0.71,0.088,0.0024215000012191013
162,SMM,click-prediction,100,0.74,0.71,0.139,0.00014630000077886507
163,SORD,click-prediction,100,0.74,0.71,0.133,2.5003693000035128
164,X,click-prediction,100,0.74,0.71,0.152,0.0003847999978461303
165,ACC,click-prediction,100,0.79,0.86,0.21000000000000002,0.0002606000052765012
166,CC,click-prediction,100,0.79,0.86,0.21000000000000002,5.200003215577453e-06
167,DyS,click-prediction,100,0.79,0.86,0.089,0.05057230000238633
168,HDy,click-prediction,100,0.79,0.86,0.09899999999999999,0.23001949999888893
169,MAX,click-prediction,100,0.79,0.86,0.13,0.0001962000023922883
170,MS,click-prediction,100,0.79,0.86,0.21000000000000002,0.02554900000541238
171,PACC,click-prediction,100,0.79,0.86,0.041999999999999996,0.002782600000500679
172,PCC,click-prediction,100,0.79,0.86,0.041999999999999996,0.0024340000018128194
173,SMM,click-prediction,100,0.79,0.86,0.089,0.0001472000003559515
174,SORD,click-prediction,100,0.79,0.86,0.093,2.516102100002172
175,X,click-prediction,100,0.79,0.86,0.12400000000000003,0.00038499999936902896
176,ACC,click-prediction,100,0.84,1.0,0.15999999999999998,0.0002647000001161359
177,CC,click-prediction,100,0.84,1.0,0.15999999999999998,5.299996701069176e-06
178,DyS,click-prediction,100,0.84,1.0,0.147,0.050270899999304675
179,HDy,click-prediction,100,0.84,1.0,0.153,0.22659819999535102
180,MAX,click-prediction,100,0.84,1.0,0.177,0.00019289999909233302
181,MS,click-prediction,100,0.84,1.0,0.15999999999999998,0.025471599998127203
182,PACC,click-prediction,100,0.84,1.0,0.008,0.002802700000756886
183,PCC,click-prediction,100,0.84,1.0,0.008,0.002429899999697227
184,SMM,click-prediction,100,0.84,1.0,0.143,0.00014910000027157366
185,SORD,click-prediction,100,0.84,1.0,0.149,2.5189414999986184
186,X,click-prediction,100,0.84,1.0,0.16699999999999998,0.00038279999716905877
187,ACC,click-prediction,100,0.89,1.0,0.11000000000000001,0.0002613000033306889
188,CC,click-prediction,100,0.89,1.0,0.11000000000000001,5.399997462518513e-06
189,DyS,click-prediction,100,0.89,1.0,0.176,0.050302199997531716
190,HDy,click-prediction,100,0.89,1.0,0.162,0.2282171999977436
191,MAX,click-prediction,100,0.89,1.0,0.195,0.00019769999926211312
192,MS,click-prediction,100,0.89,1.0,0.11000000000000001,0.02548449999449076
193,PACC,click-prediction,100,0.89,1.0,0.05600000000000001,0.0027903999944101088
194,PCC,click-prediction,100,0.89,1.0,0.05600000000000001,0.002470999999786727
195,SMM,click-prediction,100,0.89,1.0,0.162,0.00014739999460289255
196,SORD,click-prediction,100,0.89,1.0,0.18300000000000002,2.5234536999996635
197,X,click-prediction,100,0.89,1.0,0.2,0.00038669999776175246
198,ACC,click-prediction,100,0.95,0.62,0.05,0.000262100002146326
199,CC,click-prediction,100,0.95,0.62,0.05,5.399997462518513e-06
200,DyS,click-prediction,100,0.95,0.62,0.12200000000000003,0.050229899999976624
201,HDy,click-prediction,100,0.95,0.62,0.11200000000000002,0.22769809999590507
202,MAX,click-prediction,100,0.95,0.62,0.156,0.00019559999782359228
203,MS,click-prediction,100,0.95,0.62,0.05,0.02532190000056289
204,PACC,click-prediction,100,0.95,0.62,0.11699999999999999,0.0028153000021120533
205,PCC,click-prediction,100,0.95,0.62,0.11699999999999999,0.0024380000031669624
206,SMM,click-prediction,100,0.95,0.62,0.10800000000000001,0.000148899998748675
207,SORD,click-prediction,100,0.95,0.62,0.13,2.523472799999581
208,X,click-prediction,100,0.95,0.62,0.14300000000000002,0.0003826000029221177
209,ACC,click-prediction,100,1.0,0.86,0.0,0.00026200000138487667
210,CC,click-prediction,100,1.0,0.86,0.0,5.100002454128116e-06
211,DyS,click-prediction,100,1.0,0.86,0.164,0.050677299994276837
212,HDy,click-prediction,100,1.0,0.86,0.15700000000000003,0.22959480000281474
213,MAX,click-prediction,100,1.0,0.86,0.162,0.00019670000619953498
214,MS,click-prediction,100,1.0,0.86,0.0,0.02547729999787407
215,PACC,click-prediction,100,1.0,0.86,0.16599999999999998,0.0028265000000828877
216,PCC,click-prediction,100,1.0,0.86,0.16599999999999998,0.0024568000008002855
217,SMM,click-prediction,100,1.0,0.86,0.148,0.0001531999951112084
218,SORD,click-prediction,100,1.0,0.86,0.16899999999999998,2.6733597999991616
219,X,click-prediction,100,1.0,0.86,0.213,0.00037929999962216243
0,ACC,cmc,100,0.0,0.21,0.10300000000000001,0.00025579999783076346
1,CC,cmc,100,0.0,0.21,0.578,5.200003215577453e-06
2,DyS,cmc,100,0.0,0.21,0.101,0.04468009999982314
3,HDy,cmc,100,0.0,0.21,0.251,0.20647570000437554
4,MAX,cmc,100,0.0,0.21,0.156,0.00019180000526830554
5,MS,cmc,100,0.0,0.21,0.044,0.02517939999961527
6,PACC,cmc,100,0.0,0.21,0.0,0.0027812999978777952
7,PCC,cmc,100,0.0,0.21,0.509,0.0024145999996108003
8,SMM,cmc,100,0.0,0.21,0.054000000000000006,9.700000373413786e-05
9,SORD,cmc,100,0.0,0.21,0.068,0.07728499999939231
10,X,cmc,100,0.0,0.21,0.128,0.0003448999996180646
11,ACC,cmc,100,0.05,0.07,0.06900000000000002,0.0002575999969849363
12,CC,cmc,100,0.05,0.07,0.512,5.399997462518513e-06
13,DyS,cmc,100,0.05,0.07,0.045000000000000005,0.04589309999573743
14,HDy,cmc,100,0.05,0.07,0.196,0.2072494000021834
15,MAX,cmc,100,0.05,0.07,0.06699999999999999,0.0001940000001923181
16,MS,cmc,100,0.05,0.07,0.049,0.025638400002208073
17,PACC,cmc,100,0.05,0.07,0.05,0.0027985999986412935
18,PCC,cmc,100,0.05,0.07,0.453,0.002459999996062834
19,SMM,cmc,100,0.05,0.07,0.051000000000000004,9.789999603526667e-05
20,SORD,cmc,100,0.05,0.07,0.048,0.07718230000318727
21,X,cmc,100,0.05,0.07,0.045000000000000005,0.00035290000232635066
22,ACC,cmc,100,0.11,0.1,0.11100000000000002,0.0002582000015536323
23,CC,cmc,100,0.11,0.1,0.504,5.299996701069176e-06
24,DyS,cmc,100,0.11,0.1,0.11100000000000002,0.04534640000201762
25,HDy,cmc,100,0.11,0.1,0.271,0.20620059999782825
26,MAX,cmc,100,0.11,0.1,0.15999999999999998,0.00019090000569121912
27,MS,cmc,100,0.11,0.1,0.06500000000000002,0.02553030000126455
28,PACC,cmc,100,0.11,0.1,0.11000000000000001,0.00280909999855794
29,PCC,cmc,100,0.11,0.1,0.414,0.002440800002659671
30,SMM,cmc,100,0.11,0.1,0.06600000000000002,9.4600000011269e-05
31,SORD,cmc,100,0.11,0.1,0.08399999999999999,0.07739030000084313
32,X,cmc,100,0.11,0.1,0.14200000000000002,0.0003577999959816225
33,ACC,cmc,100,0.16,0.17,0.11100000000000002,0.0002610000010463409
34,CC,cmc,100,0.16,0.17,0.45000000000000007,5.299996701069176e-06
35,DyS,cmc,100,0.16,0.17,0.129,0.04583439999987604
36,HDy,cmc,100,0.16,0.17,0.26999999999999996,0.21088930000405526
37,MAX,cmc,100,0.16,0.17,0.12200000000000003,0.00019869999960064888
38,MS,cmc,100,0.16,0.17,0.08199999999999999,0.02570710000145482
39,PACC,cmc,100,0.16,0.17,0.156,0.0028459999957703985
40,PCC,cmc,100,0.16,0.17,0.368,0.0024595000068075024
41,SMM,cmc,100,0.16,0.17,0.08600000000000001,9.670000144978985e-05
42,SORD,cmc,100,0.16,0.17,0.076,0.07810990000143647
43,X,cmc,100,0.16,0.17,0.11200000000000002,0.00036449999606702477
44,ACC,cmc,100,0.21,0.21,0.13,0.0002609000002848916
45,CC,cmc,100,0.21,0.21,0.40099999999999997,5.299996701069176e-06
46,DyS,cmc,100,0.21,0.21,0.099,0.04608670000015991
47,HDy,cmc,100,0.21,0.21,0.202,0.20901680000679335
48,MAX,cmc,100,0.21,0.21,0.1,0.00019430000247666612
49,MS,cmc,100,0.21,0.21,0.088,0.025645199995778967
50,PACC,cmc,100,0.21,0.21,0.21000000000000002,0.0028352000008453615
51,PCC,cmc,100,0.21,0.21,0.32199999999999995,0.0024689999991096556
52,SMM,cmc,100,0.21,0.21,0.081,9.610000415705144e-05
53,SORD,cmc,100,0.21,0.21,0.088,0.07683349999570055
54,X,cmc,100,0.21,0.21,0.079,0.0003618000046117231
55,ACC,cmc,100,0.26,0.28,0.096,0.0002607000060379505
56,CC,cmc,100,0.26,0.28,0.361,5.299996701069176e-06
57,DyS,cmc,100,0.26,0.28,0.079,0.04590679999819258
58,HDy,cmc,100,0.26,0.28,0.12799999999999997,0.20875840000371682
59,MAX,cmc,100,0.26,0.28,0.10500000000000001,0.00018849999469239265
60,MS,cmc,100,0.26,0.28,0.134,0.025768300001800526
61,PACC,cmc,100,0.26,0.28,0.25999999999999995,0.0027993999974569306
62,PCC,cmc,100,0.26,0.28,0.268,0.002470399995218031
63,SMM,cmc,100,0.26,0.28,0.11300000000000002,9.589999535819516e-05
64,SORD,cmc,100,0.26,0.28,0.097,0.07707789999403758
65,X,cmc,100,0.26,0.28,0.099,0.00035149999894201756
66,ACC,cmc,100,0.32,0.45,0.132,0.0002550999997765757
67,CC,cmc,100,0.32,0.45,0.353,5.100002454128116e-06
68,DyS,cmc,100,0.32,0.45,0.11800000000000002,0.045659799994609784
69,HDy,cmc,100,0.32,0.45,0.258,0.20934069999930216
70,MAX,cmc,100,0.32,0.45,0.185,0.00018730000010691583
71,MS,cmc,100,0.32,0.45,0.092,0.02546670000447193
72,PACC,cmc,100,0.32,0.45,0.312,0.002759800001513213
73,PCC,cmc,100,0.32,0.45,0.233,0.0024069999999483116
74,SMM,cmc,100,0.32,0.45,0.097,9.40000027185306e-05
75,SORD,cmc,100,0.32,0.45,0.09,0.07613080000010086
76,X,cmc,100,0.32,0.45,0.15100000000000002,0.0003488000002107583
77,ACC,cmc,100,0.37,0.41,0.09,0.00025830000231508166
78,CC,cmc,100,0.37,0.41,0.28700000000000003,5.399997462518513e-06
79,DyS,cmc,100,0.37,0.41,0.084,0.046234800000092946
80,HDy,cmc,100,0.37,0.41,0.227,0.2097827000034158
81,MAX,cmc,100,0.37,0.41,0.068,0.00018730000010691583
82,MS,cmc,100,0.37,0.41,0.085,0.025855500003672205
83,PACC,cmc,100,0.37,0.41,0.367,0.0027820999966934323
84,PCC,cmc,100,0.37,0.41,0.18,0.0024358000009669922
85,SMM,cmc,100,0.37,0.41,0.07100000000000001,9.499999578110874e-05
86,SORD,cmc,100,0.37,0.41,0.066,0.07778310000139754
87,X,cmc,100,0.37,0.41,0.05800000000000001,0.00034750000486383215
88,ACC,cmc,100,0.42,0.55,0.098,0.000262100002146326
89,CC,cmc,100,0.42,0.55,0.265,5.399997462518513e-06
90,DyS,cmc,100,0.42,0.55,0.08499999999999999,0.046140600003127474
91,HDy,cmc,100,0.42,0.55,0.195,0.20900100000289967
92,MAX,cmc,100,0.42,0.55,0.12300000000000003,0.00019319999410072342
93,MS,cmc,100,0.42,0.55,0.072,0.025794300003326498
94,PACC,cmc,100,0.42,0.55,0.402,0.0028296000018599443
95,PCC,cmc,100,0.42,0.55,0.139,0.0024724000031710602
96,SMM,cmc,100,0.42,0.55,0.079,9.649999992689118e-05
97,SORD,cmc,100,0.42,0.55,0.073,0.07701269999961369
98,X,cmc,100,0.42,0.55,0.119,0.00036189999809721485
99,ACC,cmc,100,0.47,0.72,0.137,0.0002610000010463409
100,CC,cmc,100,0.47,0.72,0.23200000000000004,5.399997462518513e-06
101,DyS,cmc,100,0.47,0.72,0.099,0.04574190000130329
102,HDy,cmc,100,0.47,0.72,0.17300000000000001,0.20889819999865722
103,MAX,cmc,100,0.47,0.72,0.152,0.00019250000332249328
104,MS,cmc,100,0.47,0.72,0.082,0.025660499995865393
105,PACC,cmc,100,0.47,0.72,0.43,0.0028133999949204735
