climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa
429,-27,0.41,0.26,-1.7,-20,6,0.033,-3.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
424,-21,0.64,0.37,-1.3,-19,-6,0.023,-2.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
200,-14,0.76,0.49,-0.4,-18,-32,0.003,-1.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
-73,-13,0.7,0.26,0.4,-18,-21,-0.015,2.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014
-248,-17,0.54,0.15,1.2,-17,-8,-0.014,1.9,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014
-283,-19,0.45,0.19,1.5,-17,-8,-0.023,-0.6,-0.0017,-0.0016,-0.0016,-0.0016,-0.0002,0.0,0.0,0.0,-0.0016
-347,-30,-0.37,0.15,1.6,-16,-5,-0.045,0.3,-0.002,-0.0021,-0.0021,-0.0021,0.0001,0.0,0.0,0.0,-0.0021
-366,-35,-0.56,0.06,1.2,-17,-1,-0.001,1.1,-0.001,-0.0011,-0.0011,-0.0013,0.0002,0.0,0.0002,0.0,-0.0013
-327,-39,-0.43,0.15,0.8,-17,6,0.021,-1.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-335,-47,-0.09,0.16,0.4,-18,-4,0.026,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-184,-56,0.38,0.04,0.7,-17,15,0.024,-1.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
274,-44,-0.61,0.12,0.1,-18,4,-0.013,-0.3,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015
288,-42,-0.66,0.12,-0.3,-18,3,-0.011,-0.2,-0.0012,-0.0013,-0.0013,-0.0015,0.0001,0.0,0.0003,0.0,-0.0015
330,-33,-0.42,0.15,-1.3,-19,3,0.016,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
213,-21,0.08,0.27,-1.7,-20,-8,0.02,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009
94,-17,0.4,0.32,-1.4,-19,-15,0.027,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-166,-18,0.53,0.34,-0.6,-18,-20,0.002,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
-303,-24,0.55,0.15,0.3,-18,4,0.001,0.2,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0.0,0.0,0.0,-0.0011
-293,-28,0.51,-0.03,0.7,-17,4,-0.008,2.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
119,-36,-0.35,0.08,1.2,-17,5,-0.01,-0.1,-0.0012,-0.0013,-0.0013,-0.0013,0.0002,0.0,0.0,0.0,-0.0013
93,-33,-0.32,0.16,0.7,-17,-6,0.004,0.7,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
204,-22,0.34,0.12,0.7,-17,2,0.012,-0.2,-0.0011,-0.001,-0.001,-0.0009,-0.0003,0.0,-0.0002,0.0,-0.0009
52,-13,-0.39,0.19,0.7,-17,-6,-0.02,0.0,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015
31,-13,-0.46,0.19,0.6,-17,-6,-0.019,0.0,-0.0012,-0.0014,-0.0014,-0.0015,0.0002,0.0,0.0002,0.0,-0.0015
6,-13,-0.48,0.25,0.4,-18,-8,0.001,-1.1,-0.001,-0.0011,-0.0011,-0.0012,0.0001,0.0,0.0001,0.0,-0.0012
-375,-24,0.24,0.25,-0.3,-18,-11,0.017,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-451,-33,0.44,0.07,0.2,-18,4,0.016,1.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-412,-40,0.58,0.03,0.7,-17,6,0.013,1.2,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008
-202,-51,0.47,0.01,1.9,-16,11,-0.013,-0.5,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
29,-54,-0.2,0.04,2.3,-16,8,-0.03,-0.1,-0.0013,-0.0015,-0.0015,-0.0016,0.0002,0.0,0.0001,0.0,-0.0016
166,-42,-0.08,0.11,1.1,-17,1,0.004,-0.1,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001
94,-38,-0.14,0.18,1.0,-17,-7,-0.005,0.5,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
153,-33,-0.3,0.1,0.4,-18,5,-0.006,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
-50,-25,0.26,0.22,0.2,-18,-6,0.0,-0.3,-0.0012,-0.0012,-0.0012,-0.0011,0.0,0.0,-0.0002,0.0,-0.0011
-149,-27,0.16,0.22,0.4,-18,-10,-0.01,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-167,-27,0.15,0.22,0.5,-18,-10,-0.01,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-216,-29,0.08,0.13,0.5,-17,-7,-0.014,1.5,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-233,-32,0.01,0.11,0.6,-17,-3,-0.013,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-46,-38,-0.39,0.04,0.1,-18,9,0.01,-0.3,-0.0006,-0.0008,-0.0008,-0.001,0.0002,0.0,0.0002,0.0,-0.001
107,-36,0.45,0.11,0.2,-18,4,0.027,-0.2,-0.0007,-0.0006,-0.0006,-0.0006,-0.0003,0.0,0.0,0.0,-0.0006
117,-34,0.55,0.16,0.8,-17,-5,-0.001,-0.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
109,-33,0.55,0.15,0.9,-17,-5,-0.001,0.1,-0.0013,-0.001,-0.001,-0.001,-0.0004,0.0,0.0,0.0,-0.001
-90,-32,-1.02,0.18,-0.3,-18,-4,-0.025,0.1,-0.0016,-0.0017,-0.0017,-0.0017,0.0001,0.0,0.0,0.0,-0.0017
-94,-34,-0.96,0.06,-1.5,-19,6,0.027,1.6,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-45,-34,-0.79,0.12,-2.0,-20,8,0.03,-0.5,-0.0005,-0.0006,-0.0006,-0.0008,0.0001,0.0,0.0002,0.0,-0.0008
271,-30,0.46,0.02,-2.5,-20,16,0.056,0.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
374,-23,0.82,0.35,-1.7,-20,-11,0.007,-3.9,-0.0011,-0.001,-0.001,-0.001,-0.0003,0.0,0.0,0.0,-0.001
-103,-17,0.03,0.42,-0.6,-18,-33,-0.056,1.4,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021
-440,-23,-0.58,0.1,-0.9,-19,-20,-0.04,3.5,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019
-399,-33,-0.75,-0.15,-2.0,-20,18,0.028,3.3,-0.0007,-0.0007,-0.0007,-0.0008,0.0,0.0,0.0001,0.0,-0.0008
-158,-38,-0.4,0.05,-2.6,-20,19,0.035,-1.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-16,-39,-0.11,0.07,-2.8,-21,17,0.037,-0.9,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0001,0.0,-0.0006
130,-38,0.47,0.05,-2.5,-20,13,0.048,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
252,-34,0.84,0.13,-1.7,-20,5,0.02,-0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
280,-31,0.94,0.26,-1.2,-19,5,0.016,-0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-112,-25,0.7,0.25,1.7,-16,-15,-0.012,-0.2,-0.0012,-0.0012,-0.0012,-0.0011,0.0,0.0,-0.0002,0.0,-0.0011
-140,-26,0.67,0.26,1.8,-16,-15,-0.016,-0.3,-0.0014,-0.0012,-0.0012,-0.0012,-0.0003,0.0,0.0,0.0,-0.0012
-286,-33,0.2,0.14,2.6,-15,3,-0.027,-1.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014
-178,-46,-0.67,0.07,1.8,-16,5,-0.024,-0.1,-0.0011,-0.0012,-0.0012,-0.0015,0.0002,0.0,0.0003,0.0,-0.0015
123,-49,-0.37,0.03,0.2,-18,12,0.012,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
148,-48,-0.35,0.03,0.1,-18,12,0.012,-0.2,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009
264,-45,-0.13,0.08,-0.3,-18,10,0.026,-0.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
339,-39,-0.07,0.14,-0.3,-18,1,-0.008,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
349,-26,-0.46,0.16,-0.9,-19,0,-0.019,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015
349,-25,-0.49,0.16,-0.9,-19,0,-0.018,-0.2,-0.0013,-0.0015,-0.0015,-0.0015,0.0002,0.0,0.0,0.0,-0.0015
362,-16,-0.35,0.15,-1.6,-19,2,0.02,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
139,3,0.58,0.26,-1.2,-19,-11,0.022,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-169,3,0.32,0.26,0.2,-18,-14,-0.018,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-245,0,0.23,0.17,0.4,-18,-13,-0.012,0.6,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
-285,-7,0.19,0.16,0.6,-17,-6,0.002,-0.2,-0.0016,-0.0013,-0.0013,-0.001,-0.0004,0.0,-0.0004,0.0,-0.001
-267,-27,-0.73,0.11,-1.3,-19,6,0.019,0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-188,-32,-0.43,0.09,-2.0,-20,9,0.029,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007
-75,-36,0.31,0.16,-2.2,-20,3,0.028,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-14,-37,0.61,0.09,-1.6,-20,9,0.022,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
72,-35,0.62,0.14,0.3,-18,1,-0.01,-0.2,-0.0013,-0.0013,-0.0013,-0.0011,0.0,0.0,-0.0003,0.0,-0.0011
73,-35,0.59,0.16,0.5,-18,0,-0.02,-0.5,-0.0016,-0.0013,-0.0013,-0.0013,-0.0004,0.0,0.0,0.0,-0.0013
44,-32,-0.63,0.14,0.4,-18,-1,-0.033,0.0,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017
44,-32,-0.7,0.14,0.3,-18,-1,-0.032,0.1,-0.0014,-0.0017,-0.0017,-0.0017,0.0003,0.0,0.0,0.0,-0.0017
68,-28,0.45,0.16,-1.2,-19,0,0.024,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007
-213,-31,0.16,0.22,0.6,-17,-11,-0.019,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-219,-42,-0.28,0.11,0.5,-18,3,-0.014,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-204,-44,-0.35,0.18,0.3,-18,2,-0.009,-0.5,-0.0009,-0.001,-0.001,-0.0012,0.0001,0.0,0.0002,0.0,-0.0012
-224,-46,-0.27,0.17,0.1,-18,-8,0.024,-0.6,-0.0006,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007
-133,-52,0.37,0.07,0.1,-18,7,0.035,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-54,-54,0.62,0.18,0.8,-17,2,-0.003,-1.9,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
-55,-54,0.62,0.18,0.9,-17,-2,-0.004,-1.7,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001
-65,-55,0.6,0.06,1.2,-17,-3,-0.008,0.7,-0.0014,-0.0014,-0.0014,-0.0011,0.0,0.0,-0.0004,0.0,-0.0011
42,-55,-0.7,0.09,1.1,-17,3,-0.035,0.1,-0.0015,-0.0017,-0.0017,-0.0017,0.0002,0.0,0.0,0.0,-0.0017
80,-54,-0.76,-0.04,0.5,-18,9,0.014,2.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
274,-50,-0.47,0.0,-0.5,-18,15,0.025,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
336,-48,-0.37,0.01,-0.7,-19,15,0.025,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-92,-28,0.42,0.27,0.4,-18,-16,-0.007,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
-217,-31,0.37,0.06,0.8,-17,-6,-0.006,3.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
-221,-37,0.12,0.12,1.2,-17,0,-0.019,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-153,-42,-0.1,0.08,1.2,-17,7,-0.013,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
-140,-43,-0.12,0.07,1.2,-17,6,-0.012,-0.5,-0.001,-0.0012,-0.0012,-0.0012,0.0002,0.0,0.0,0.0,-0.0012
147,-42,0.31,0.07,1.6,-16,5,0.006,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
165,-41,0.33,0.07,1.8,-16,4,0.005,-0.1,-0.0009,-0.0009,-0.0009,-0.0008,0.0,0.0,-0.0002,0.0,-0.0008
173,-40,0.34,0.08,1.8,-16,4,0.001,-0.2,-0.0012,-0.0009,-0.0009,-0.0009,-0.0004,0.0,0.0,0.0,-0.0009
242,-29,-0.67,0.1,1.4,-17,2,-0.031,0.1,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016
246,-28,-0.73,0.1,1.3,-17,2,-0.03,0.1,-0.0016,-0.0016,-0.0016,-0.0016,-0.0001,0.0,0.0,0.0,-0.0016
530,-5,0.12,0.05,-0.6,-19,10,0.031,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
534,9,0.53,0.2,-0.2,-18,-15,0.028,0.4,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,0.0,0.0,-0.0005
451,16,0.57,0.45,0.4,-18,-15,-0.019,-3.0,-0.0014,-0.0013,-0.0013,-0.0013,-0.0002,0.0,0.0,0.0,-0.0013
411,17,0.53,0.48,0.5,-18,-23,-0.019,-4.4,-0.0015,-0.0014,-0.0014,-0.0013,-0.0003,0.0,-0.0002,0.0,-0.0013
-3,23,-0.27,0.37,0.8,-17,-27,-0.055,-0.3,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002
-283,17,-0.96,0.26,-0.5,-18,-10,-0.03,-1.1,-0.001,-0.0013,-0.0013,-0.0017,0.0003,0.0,0.0004,0.0,-0.0017
-345,14,-0.87,0.13,-1.1,-19,-10,0.036,1.5,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0001,0.0,-0.0006
-352,11,-0.61,0.13,-1.5,-19,3,0.048,0.8,-0.0003,-0.0004,-0.0004,-0.0004,0.0001,0.0,0.0,0.0,-0.0004
-225,2,0.24,0.09,-1.8,-20,11,0.052,-0.8,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-102,-1,0.73,-0.14,-1.3,-19,20,0.047,3.0,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003
99,1,0.89,0.1,0.6,-17,4,-0.01,0.4,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0.0,0.0,0.0,-0.0011
79,3,0.44,0.18,1.5,-17,-9,-0.052,-0.5,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018
35,4,-0.15,0.11,1.6,-16,1,-0.047,0.2,-0.0016,-0.0016,-0.0016,-0.0018,0.0,0.0,0.0002,0.0,-0.0018
41,5,-0.34,0.16,1.5,-17,1,-0.029,-0.3,-0.0013,-0.0015,-0.0015,-0.0015,0.0002,0.0,0.0,0.0,-0.0015
-148,3,-0.46,0.23,0.5,-17,-11,-0.002,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
-164,-3,-0.38,0.14,-0.3,-18,5,0.007,-1.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
111,-6,0.37,0.08,-0.5,-18,8,0.019,-0.1,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007
-179,-5,-0.46,0.23,-0.9,-19,-9,0.004,0.1,-0.0009,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011
-144,-14,0.29,0.13,-1.2,-19,3,0.025,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007
-152,-17,0.43,0.26,-0.7,-19,-10,0.002,-1.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
-209,-22,0.4,0.11,-0.1,-18,4,-0.007,0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
-202,-23,0.39,0.13,0.1,-18,4,-0.008,-0.4,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0.0,0.0,0.0,-0.0011
-137,-29,-0.23,0.11,0.4,-18,2,-0.037,0.3,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017
-89,-31,-0.5,-0.11,-0.1,-18,13,-0.02,3.4,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014
-55,-31,-0.54,-0.06,-0.2,-18,18,-0.019,2.0,-0.0011,-0.0014,-0.0014,-0.0014,0.0003,0.0,0.0,0.0,-0.0014
339,-24,-0.23,0.03,-1.4,-19,12,0.019,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
434,-19,-0.09,0.23,-1.5,-19,9,0.017,-2.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
290,-2,0.15,0.23,-1.3,-19,-9,0.006,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
-215,3,0.41,0.3,-0.2,-18,-15,-0.005,-0.3,-0.0013,-0.0013,-0.0013,-0.0011,0.0,0.0,-0.0003,0.0,-0.0011
-336,-10,0.06,0.13,0.4,-18,-3,-0.017,0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-11,-28,-0.28,0.06,-0.8,-19,9,0.005,0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001
221,-25,0.04,0.04,-1.1,-19,12,0.016,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
432,-8,0.45,0.09,-0.3,-18,5,0.011,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
431,7,0.53,0.16,0.7,-17,-4,-0.003,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
392,26,0.17,0.13,1.8,-16,-2,-0.017,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
88,44,-0.49,0.16,0.7,-17,-4,0.004,0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
56,45,-0.44,0.26,0.4,-18,-8,0.008,-1.6,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009
-187,39,0.65,0.17,0.8,-17,-6,0.019,-0.2,-0.0009,-0.0007,-0.0007,-0.0006,-0.0003,0.0,-0.0002,0.0,-0.0006
-198,38,0.68,0.18,1.0,-17,-6,0.014,-0.2,-0.0008,-0.0009,-0.0009,-0.0007,0.0,0.0,-0.0003,0.0,-0.0007
-199,34,0.68,0.1,1.7,-16,5,-0.006,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
-140,29,0.38,0.08,2.7,-15,2,-0.025,-0.4,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-125,24,-0.62,0.1,2.4,-16,0,-0.035,0.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016
29,20,-0.7,0.05,0.3,-18,8,0.009,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
46,21,-0.68,0.05,0.2,-18,9,0.009,0.3,-0.001,-0.001,-0.001,-0.001,-0.0001,0.0,0.0,0.0,-0.001
167,23,-0.3,0.07,-0.8,-19,10,0.03,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
363,29,0.23,0.01,-0.8,-19,20,0.039,-0.7,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
333,44,0.67,0.24,0.5,-17,-10,-0.009,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
292,47,0.64,0.25,0.8,-17,-12,-0.009,-0.7,-0.0013,-0.0012,-0.0012,-0.0011,-0.0002,0.0,-0.0002,0.0,-0.0011
143,52,0.23,0.2,1.5,-17,-11,-0.028,0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014
-150,51,0.01,0.16,1.8,-16,-6,-0.003,0.0,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001
-329,44,-0.12,0.21,1.7,-16,-12,-0.008,0.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
-307,7,-0.07,0.1,0.7,-17,3,0.007,-0.1,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009
-77,-6,-0.07,0.06,0.5,-18,8,-0.001,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
-65,-7,-0.09,0.15,0.4,-18,-7,-0.003,0.9,-0.0009,-0.001,-0.001,-0.0011,0.0001,0.0,0.0001,0.0,-0.0011
-94,-10,0.23,0.14,0.5,-17,-2,0.013,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-110,-12,0.26,0.22,0.8,-17,-5,-0.015,-1.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
-192,-21,-0.28,0.14,0.8,-17,-2,-0.016,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-195,-23,-0.35,-0.02,0.5,-17,3,0.006,2.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
-181,-24,-0.34,-0.02,0.5,-18,8,0.006,2.4,-0.001,-0.001,-0.001,-0.001,-0.0001,0.0,0.0,0.0,-0.001
33,-28,0.16,0.1,0.1,-18,5,0.012,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
70,-27,0.22,0.13,0.2,-18,4,-0.003,-0.5,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0.0,-0.0002,0.0,-0.0011
41,-25,-0.21,0.16,0.3,-18,-3,-0.021,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014
37,-25,-0.25,0.15,0.2,-18,-3,-0.02,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,-0.0001,0.0,0.0,0.0,-0.0014
33,-25,-0.28,0.15,0.2,-18,-3,-0.02,0.0,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,-0.0001,0.0,-0.0014
-157,-27,-0.33,0.24,-0.7,-19,-10,0.002,-0.2,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011
-225,-30,-0.24,0.12,-1.0,-19,-1,0.012,1.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-207,-35,0.08,0.13,-1.1,-19,3,0.026,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-80,-40,0.56,0.08,-0.5,-18,7,0.021,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007
-24,-41,0.55,0.18,0.4,-18,-3,-0.02,-1.5,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013
-64,-42,0.16,0.18,0.9,-17,-6,-0.035,-0.5,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016
-44,-46,-0.8,0.12,-0.3,-18,3,-0.024,0.0,-0.001,-0.0012,-0.0012,-0.0016,0.0002,0.0,0.0003,0.0,-0.0016
-39,-46,-0.8,0.15,-0.5,-18,2,-0.003,-0.2,-0.0009,-0.001,-0.001,-0.0012,0.0001,0.0,0.0002,0.0,-0.0012
-27,-46,-0.64,0.16,-1.1,-19,0,0.023,-0.5,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008
213,-43,0.36,0.05,-1.5,-19,12,0.038,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
277,-38,0.64,0.43,-0.8,-19,-14,0.004,-5.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
